A.geneID	CLL_1	GCBC_129	GCBC_134	GCBC_135	GCBC_136	GCBC_137	GCBC_138	CLL_25	CLL_26	CLL_27	CLL_28	CLL_29	CLL_30	CLL_4	CLL_5	CLL_6	CLL_92	CLL_93	CLL_94	CLL_95	CLL_96	CLL_97
ENSG00000047849	26.3463	11.6555	11.3667	12.8575	11.5909	11.0454	11.1163	12.1644	17.7379	14.8199	11.7208	33.9064	16.6082	22.0191	22.0384	12.9498	17.4973	23.6816	11.2622	18.1521	20.3454	15.6178
ENSG00000047932	14.5968	10.2159	11.837	10.9637	13.3947	12.634	13.5958	18.0143	15.4967	18.9642	20.8705	10.3705	18.931	11.6616	11.1559	18.5439	14.0812	14.1708	13.5052	10.9663	5.97083	12.2981
ENSG00000047936	0	0	0	0	0	0	0	0	0	0.000398734	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048028	28.6384	19.3763	21.2883	17.9936	21.2394	20.4168	19.3569	29.1285	26.0561	39.654	28.841	27.5586	21.039	23.45	20.5499	31.6022	44.5096	24.8403	19.9861	12.2048	16.8843	17.3361
ENSG00000048052	19.6117	7.56017	8.26461	7.53392	8.76152	7.43902	7.92324	14.5949	10.0313	0.0785581	14.3855	9.14977	15.8212	0.00406242	13.6662	13.9315	4.9461	10.2667	8.99425	11.8928	9.42149	4.93391
ENSG00000048140	3.54617	6.46406	7.27975	8.40064	7.31936	8.11096	7.97541	4.05477	4.45112	7.13376	5.21169	13.3534	4.7157	2.47298	5.43318	4.14368	8.828	7.5408	5.97544	8.86438	6.87441	8.27809
ENSG00000048162	3.95686	5.76351	6.9834	8.0285	7.53882	7.59405	7.03075	3.22545	4.01822	4.43033	3.67689	6.25757	5.02348	5.12231	5.67257	3.1771	6.44552	5.08877	9.34007	5.07764	6.1764	4.98039
ENSG00000048342	0.000261216	0.00347472	0.00353081	0	0.00184153	0.00532801	0.00329023	0	0	0.00397562	0	0	0.0126466	0	0.00470692	0.00145328	0.00331365	0	0	0	0	0.00208411
ENSG00000048392	12.096	26.6342	26.2328	23.0115	38.9082	28.0946	27.1877	43.2211	27.8879	18.4757	26.3293	22.2848	30.9472	15.6693	29.1398	17.7888	11.7717	13.7799	22.8081	21.0911	14.9138	15.3766
ENSG00000048405	13.329	7.35577	8.58091	8.13671	9.74451	9.21621	9.34776	32.029	37.0518	36.4153	26.4783	30.503	22.4113	28.8516	41.7232	31.7318	24.9829	17.7737	56.8333	39.953	40.9108	22.0619
ENSG00000048462	21.4922	26.7723	31.9807	38.5048	25.9826	23.3388	39.2482	1.9689	3.2353	6.30042	3.21322	7.19273	5.9516	5.69116	4.21612	2.46989	31.1797	20.5147	3.70929	2.33145	2.07723	2.89095
ENSG00000048471	32.3698	21.1988	15.8008	17.242	13.0338	13.6713	13.6437	21.3853	20.3523	19.7331	21.2361	39.4414	21.1824	38.9382	30.4441	21.5966	20.1186	31.9272	9.78419	30.3589	21.3399	20.7814
ENSG00000048540	0	0.00127984	0.0013005	0.00304183	0.00115761	0.000846038	0.00137195	0.0020649	0.0106399	0	0	0.181977	0	0	0.0011558	0	0	0.0046492	0	0	0	0.00718508
ENSG00000048545	0	0.525469	0.707397	0.669061	0.225035	0.295683	0.542545	0.00905699	0	0	0	0.00662831	0	0	0	0	0	0	0	0.0139679	0.0284821	0
ENSG00000048649	7.19417	6.6992	7.07433	5.84502	6.81006	6.8269	7.347	21.0893	17.4624	11.6881	20.7162	12.2544	14.5755	10.3387	12.1742	12.6544	6.89177	7.32364	15.5657	12.4183	11.4375	11.4546
ENSG00000048707	16.2065	6.08352	6.12856	5.96249	5.25787	5.48704	4.92404	17.104	18.3242	10.8575	15.1297	16.4916	8.886	14.712	10.3954	17.4466	6.42712	7.73069	5.78717	17.5197	10.8156	10.7811
ENSG00000048740	64.8693	1.26296	2.21974	5.11722	2.23452	3.72999	2.8649	61.9703	52.1299	42.262	54.7355	42.9445	60.166	52.4793	57.7628	71.8055	32.1625	38.441	44.7362	44.7846	39.6353	33.0935
ENSG00000048828	66.7607	55.6025	46.3292	46.5692	46.0526	48.0656	42.8093	58.4611	57.6515	44.9495	64.4953	44.7888	67.412	50.4785	49.1744	59.8772	40.8005	49.7104	41.4176	39.2962	32.0343	42.2373
ENSG00000048991	17.6765	19.7324	18.0173	19.171	18.3919	17.3238	16.3468	14.0789	16.2343	13.0704	14.0645	19.316	18.9421	15.0721	15.5655	17.4247	12.5803	16.9205	17.8353	19.721	15.321	13.6008
ENSG00000049089	66.2018	4.1508	5.42254	5.19926	5.42461	5.60174	5.61735	19.0596	38.5712	61.7355	43.4334	11.9375	37.4269	52.2673	49.4135	54.4496	42.4261	68.4431	62.5998	108.749	63.8526	185.406
ENSG00000049130	0	0.0130544	0.0088434	0.00208535	0.00206018	0.00444824	0.0139939	0	0	0.00141441	0.0264485	0	0.00177817	0	0	0	0	0	0	0	0	0.00521993
ENSG00000049167	2.62213	1.89637	2.16487	2.35695	2.87418	2.41736	2.64318	3.09455	2.80212	2.55842	2.41155	2.56357	3.30502	2.05653	2.6423	2.8474	2.76386	3.23605	3.38362	1.9458	1.80024	1.75376
ENSG00000049192	9.60338	0.0395965	0.0949259	0.0551141	0.0532544	0.0540985	0.098102	5.64205	9.90508	9.91142	7.01777	4.31345	3.80005	22.3113	10.3744	8.40827	3.15725	6.81603	5.69959	7.23328	4.28488	7.01732
ENSG00000049239	27.6364	12.2689	13.683	10.4071	10.6744	11.5031	11.692	29.3557	20.0383	12.707	26.1788	18.5953	19.5137	16.973	16.6566	20.6797	11.394	14.77	8.7102	9.11692	8.48631	10.1
ENSG00000049245	18.0021	8.15075	7.81356	10.0586	10.9621	10.1387	10.7317	36.176	30.6106	34.884	24.7049	33.2238	34.6723	29.1131	34.827	24.019	32.2932	18.8957	40.435	39.7954	50.3317	28.1337
ENSG00000049246	1.4128	0.264667	0.674563	0.52076	0.379256	0.597392	0.239395	2.80565	0.904105	2.23966	1.66282	6.89911	2.568	2.63716	0.213206	2.64235	0.399966	0.643914	0.585912	0.686371	0.545938	0.763691
ENSG00000049247	15.2046	0	0.0193357	0.00712772	0	0	0.907682	0	0.0101893	0.255735	0.0805875	0	11.9125	0.165054	0.0463842	2.52844	4.31875	0.0466452	0	0.00909833	0	0.117652
ENSG00000049249	0.628361	0.0980572	0.206606	0.147707	0.218727	0.270032	0.264981	0.0469081	0	0.466101	0.0855194	0.0036764	3.6207	0.00719827	0.109961	0.105869	0.0991598	0	0	0.00514772	0.0223274	0.0539832
ENSG00000049283	0	0.00283098	0.00575335	0.00550011	0.00300071	0	0	0.00880009	0	0	0	0	0	0.00304339	0	0.00236807	0.00539949	0	0	0	0	0
ENSG00000049323	0	15.3092	12.1828	12.1179	6.97328	8.185	5.73586	0.00260365	0.00497994	0.0126668	0.00415178	0.00211719	0.0350727	0	0.0936809	0.00429965	0	0.0031048	0	0.00667012	0	0.00215093
ENSG00000049449	0.348176	0.798985	0.947913	0.719476	0.770298	0.680653	0.808365	0.348864	0.278984	1.14626	0.541212	0.901962	0.53073	0.609943	0.790338	0.333556	0.519212	0.54244	0.434249	0.486335	0.345642	0.616473
